,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
76,0.1343700408935547,0.019283501299223706,0.0042496204376220705,0.0003097133290488016,l1,9.224,"{'penalty': 'l1', 'C': 9.224}",0.6289321748328134,0.7257846945650099,0.7718739823105317,1.0,0.7782896421160245,0.780976098764876,0.12184004332545176,75,0.9806673721833482,0.9806673721833482,0.9806673721833482,0.9806673721833482,0.9902131950093671,0.9825765367485519,0.0038183291304075607
77,0.13020381927490235,0.008990680508560308,0.004271364212036133,5.170608081277421e-05,l1,8.225,"{'penalty': 'l1', 'C': 8.225}",0.6289321748328134,0.7024201013240704,0.7718739823105317,1.0,0.7782896421160245,0.776303180116688,0.1242905898132628,79,0.9806673721833482,0.9713579438805788,0.9806673721833482,0.9806673721833482,0.9902131950093671,0.9807146510879982,0.005962835102130907
78,0.1315000057220459,0.010185335944441551,0.004525661468505859,0.00039050194708534187,l1,8.109,"{'penalty': 'l1', 'C': 8.109}",0.6289321748328134,0.7024201013240704,0.7718739823105317,1.0,0.7782896421160245,0.776303180116688,0.1242905898132628,79,0.9806673721833482,0.9713579438805788,0.9806673721833482,0.9806673721833482,0.9902131950093671,0.9807146510879982,0.005962835102130907
79,0.10572943687438965,0.009194863538778414,0.004833602905273437,0.0005189095363231705,l1,4.0040000000000004,"{'penalty': 'l1', 'C': 4.0040000000000004}",0.6547182765555194,0.7718739823105317,0.7718739823105317,1.0,0.7782896421160245,0.7953511766585215,0.11229622144692494,54,0.9280050074679562,0.9622732235384021,0.9280050074679562,0.9120029863624695,0.9199320544788414,0.9300436558631251,0.01717421000034669
80,0.07599878311157227,0.0026472079065879063,0.004803943634033203,0.00017255480384048097,l1,1.285,"{'penalty': 'l1', 'C': 1.285}",0.632966220337609,0.7068367872865775,0.7068367872865775,0.928019650891588,0.7065618047809736,0.736244250116665,0.10005478607117022,94,0.8678896948710082,0.8477529567085876,0.8610465754226935,0.80553249111125,0.8413278632969932,0.8447099162821065,0.02172444516094991
81,0.10322089195251465,0.009719995808619335,0.004637336730957032,0.0003814197030647238,l2,1.014,"{'penalty': 'l2', 'C': 1.014}",0.6547182765555194,0.8413278632969932,0.7968511125745006,0.962280755272859,0.771671104837344,0.805369822507443,0.0998179160351197,42,0.8892604203111264,0.8748697711238906,0.8678896948710082,0.854335796374339,0.8748960235438635,0.8722503412448456,0.011341516585313897
82,0.17350759506225585,0.03059109613250838,0.008397960662841797,0.0020182948036872304,l2,1.3479999999999999,"{'penalty': 'l2', 'C': 1.3479999999999999}",0.6782089934838971,0.8413278632969932,0.7968511125745006,1.0,0.771671104837344,0.817611814838547,0.10564336537286123,34,0.9120029863624695,0.8892604203111264,0.8892604203111264,0.8610465754226935,0.889283453073872,0.8881707710962576,0.016169781739028468
83,0.2142031669616699,0.020092920654843072,0.009540653228759766,0.002409066573837141,l1,7.712000000000001,"{'penalty': 'l1', 'C': 7.712000000000001}",0.6289321748328134,0.7024201013240704,0.7718739823105317,1.0,0.7782896421160245,0.776303180116688,0.1242905898132628,79,0.9806673721833482,0.9713579438805788,0.9806673721833482,0.9806673721833482,0.9902131950093671,0.9807146510879982,0.005962835102130907
84,0.16152186393737794,0.006148899649105709,0.009321165084838868,0.0003738217020745018,l1,2.63,"{'penalty': 'l1', 'C': 2.63}",0.632966220337609,0.8166572927845973,0.7486828664076032,0.962280755272859,0.750825395576527,0.782282506075839,0.10769849994194633,72,0.9199156914527407,0.9042603133817209,0.9042603133817209,0.8892604203111264,0.8820163013830934,0.8999426079820806,0.01320356637337426
85,0.1622037410736084,0.008239409264605141,0.009087228775024414,0.00011465515508301989,l1,3.3689999999999998,"{'penalty': 'l1', 'C': 3.3689999999999998}",0.6547182765555194,0.8166572927845973,0.7486828664076032,0.962280755272859,0.750825395576527,0.7866329173194211,0.10186018213731769,65,0.9280050074679562,0.936277876077207,0.9199156914527407,0.9042603133817209,0.896702827637506,0.9170323432034262,0.014666407485790244
86,0.09951105117797851,0.030319415837093595,0.006464719772338867,0.0020764814812809958,l2,0.196,"{'penalty': 'l2', 'C': 0.196}",0.6604516396460107,0.7936757901325451,0.7486828664076032,0.896702827637506,0.7065618047809736,0.7612149857209277,0.08088007819458785,90,0.8176823226527405,0.7938102624702033,0.8115522562005093,0.7824898672659907,0.7825383189404977,0.7976146055059883,0.014611615432468097
87,0.12333536148071289,0.014643984554897115,0.004244089126586914,0.00041362117816665653,l1,6.994000000000001,"{'penalty': 'l1', 'C': 6.994000000000001}",0.6289321748328134,0.7024201013240704,0.7718739823105317,1.0,0.7782896421160245,0.776303180116688,0.1242905898132628,79,0.9622732235384021,0.9713579438805788,0.9713579438805788,0.9534040114795577,0.9902131950093671,0.9697212635576969,0.012222951485538387
88,0.11853041648864746,0.013207677099500685,0.0044573783874511715,0.00045185625021587704,l1,6.3340000000000005,"{'penalty': 'l1', 'C': 6.3340000000000005}",0.6782089934838971,0.7024201013240704,0.7718739823105317,1.0,0.7782896421160245,0.7861585438469048,0.1137183968073226,70,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.9534040114795577,0.9713636347030061,0.9623605650162205,0.008030634112669844
89,0.09179511070251464,0.007226593501333706,0.004932785034179687,0.0002283142224027892,l1,2.947,"{'penalty': 'l1', 'C': 2.947}",0.6547182765555194,0.8166572927845973,0.7486828664076032,0.962280755272859,0.750825395576527,0.7866329173194211,0.10186018213731769,65,0.9199156914527407,0.9199156914527407,0.9042603133817209,0.8892604203111264,0.889283453073872,0.9045271139344401,0.01370495493774835
90,0.12408356666564942,0.01007122775526442,0.004482078552246094,0.00034860267675038744,l2,1.781,"{'penalty': 'l2', 'C': 1.781}",0.6782089934838971,0.8413278632969932,0.7968511125745006,1.0,0.7255423196197438,0.8083860577950268,0.1111245007960167,41,0.9199156914527407,0.8966814324875407,0.9120029863624695,0.9042603133817209,0.9042800515129292,0.9074280950394803,0.00790323312928566
91,0.10018420219421387,0.008582901093380085,0.0051138877868652345,8.023136253101177e-05,l1,3.093,"{'penalty': 'l1', 'C': 3.093}",0.6547182765555194,0.8166572927845973,0.7486828664076032,0.962280755272859,0.750825395576527,0.7866329173194211,0.10186018213731769,65,0.9199156914527407,0.9280050074679562,0.9042603133817209,0.8892604203111264,0.896702827637506,0.90762885205021,0.01438247877727072
92,0.15065946578979492,0.0018572509675095642,0.004381227493286133,0.00021377144282898637,l2,9.741999999999999,"{'penalty': 'l2', 'C': 9.741999999999999}",0.7620922384701913,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8410301047489416,0.08730830086280619,1,0.9713579438805788,0.9806673721833482,0.9806673721833482,0.9806673721833482,0.9902131950093671,0.9807146510879982,0.005962835102130907
93,0.10083584785461426,0.008190072512954985,0.004813241958618164,0.0001041352092131239,l1,4.197,"{'penalty': 'l1', 'C': 4.197}",0.6782089934838971,0.7718739823105317,0.7718739823105317,1.0,0.7782896421160245,0.8000493200441972,0.10666444814225448,47,0.936277876077207,0.9622732235384021,0.9280050074679562,0.9120029863624695,0.9199320544788414,0.9316982295849752,0.01729617754923555
94,0.14425511360168458,0.0035757722317987114,0.004244947433471679,0.00016148613973779714,l2,6.534000000000001,"{'penalty': 'l2', 'C': 6.534000000000001}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9534040114795577,0.9713579438805788,0.9713579438805788,0.9622732235384021,0.9713636347030061,0.9659513514964247,0.007193325499370801
95,0.15043287277221679,0.0031170435497633367,0.004318523406982422,4.167987748825497e-05,l2,7.633000000000001,"{'penalty': 'l2', 'C': 7.633000000000001}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9622732235384021,0.9713579438805788,0.9806673721833482,0.9622732235384021,0.9713636347030061,0.9695870795687475,0.006870952962237398
96,0.1368847370147705,0.010407843518684774,0.004282903671264648,0.0001631450377125493,l1,9.745,"{'penalty': 'l1', 'C': 9.745}",0.6289321748328134,0.7257846945650099,0.7718739823105317,1.0,0.7782896421160245,0.780976098764876,0.12184004332545176,75,0.9902112688899151,0.9806673721833482,0.9806673721833482,1.0,0.9902131950093671,0.9883518416531956,0.007220856471409019
97,0.07311015129089356,0.004497984752470329,0.004718637466430664,8.004043718234858e-05,l1,1.228,"{'penalty': 'l1', 'C': 1.228}",0.6127340136536147,0.7068367872865775,0.7068367872865775,0.928019650891588,0.7065618047809736,0.7321978087798662,0.1044618205062428,96,0.8678896948710082,0.8367711216241654,0.8610465754226935,0.7996195896468599,0.8413278632969932,0.841330968972344,0.02389436101587056
98,0.14374198913574218,0.008576702252913262,0.004921150207519531,0.0016520064010217723,l2,5.9190000000000005,"{'penalty': 'l2', 'C': 5.9190000000000005}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.9447416279879748,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.9713636347030061,0.9606280883179039,0.010369716818284028
99,0.15347599983215332,0.0065061451465275024,0.005017709732055664,0.0013173214817286498,l2,7.0200000000000005,"{'penalty': 'l2', 'C': 7.0200000000000005}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9534040114795577,0.9713579438805788,0.9806673721833482,0.9622732235384021,0.9713636347030061,0.9678132371569786,0.009259768801478548
