,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_break_ties,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
49,0.07190423011779785,0.0018624322633776142,0.03435163497924805,0.0018951023674307582,0.41500000000000004,True,0.3206,"{'gamma': 0.41500000000000004, 'break_ties': True, 'C': 0.3206}",0.703704043847507,0.8778784900731108,0.8532477818768943,0.9598525742455006,0.8966167345234255,0.8582599249132876,0.08495862674334326,1,0.9280050074679562,0.9120029863624695,0.9199156914527407,0.8966814324875407,0.928019650891588,0.9169249537324589,0.011737378950434425
50,0.1325366497039795,0.003271640015455419,0.06539354324340821,0.0047298756824514995,3.668,True,0.6115,"{'gamma': 3.668, 'break_ties': True, 'C': 0.6115}",0.5146447593854211,0.5146447593854211,0.36128126453898207,0.6883898583033639,0.6882472016116854,0.5534415686449746,0.12354721109991271,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,0.12697482109069824,0.003065814446455684,0.050390768051147464,0.0010415975197337762,1.1039999999999999,False,4.6495,"{'gamma': 1.1039999999999999, 'break_ties': False, 'C': 4.6495}",0.7386811483197074,0.7864518380082112,0.8321511061506978,0.9598525742455006,0.8320502943378436,0.8298373922123922,0.07362875101661581,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,0.1982372760772705,0.06701331610970628,0.09202013015747071,0.01986508440038361,1.9669999999999999,True,3.97,"{'gamma': 1.9669999999999999, 'break_ties': True, 'C': 3.97}",0.6349603162203157,0.6883898583033639,0.6883898583033639,0.7864518380082112,0.7863336509949341,0.7169051043660378,0.059997096709046197,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
53,0.16309056282043458,0.008410173813590787,0.099662446975708,0.0016863280779845402,2.488,True,3.9420000000000006,"{'gamma': 2.488, 'break_ties': True, 'C': 3.9420000000000006}",0.6349603162203157,0.577501864379107,0.6349603162203157,0.7386811483197074,0.7863336509949341,0.6744874592268759,0.0763693603598486,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,0.30292887687683107,0.15896110213404757,0.14618654251098634,0.09517878551300653,2.887,False,1.9955,"{'gamma': 2.887, 'break_ties': False, 'C': 1.9955}",0.6349603162203157,0.5146447593854211,0.4440776609379258,0.7386811483197074,0.7863336509949341,0.6237395071716609,0.12957961723804673,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0
55,0.14608430862426758,0.022852798278707825,0.07101120948791503,0.01247738739008417,4.893000000000001,False,4.7229,"{'gamma': 4.893000000000001, 'break_ties': False, 'C': 4.7229}",0.5146447593854211,0.4440776609379258,0.2545504240172209,0.6883898583033639,0.5773502691896257,0.49580259436671154,0.14489512284323017,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
56,0.13183493614196778,0.005129106525634808,0.066703462600708,0.0050756454042201965,4.017,False,4.62,"{'gamma': 4.017, 'break_ties': False, 'C': 4.62}",0.5146447593854211,0.5146447593854211,0.36128126453898207,0.6883898583033639,0.6882472016116854,0.5534415686449746,0.12354721109991271,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
57,0.15407094955444336,0.01776865658993392,0.08498682975769042,0.014986659539676862,1.589,False,2.3760000000000003,"{'gamma': 1.589, 'break_ties': False, 'C': 2.3760000000000003}",0.6349603162203157,0.7864518380082112,0.6883898583033639,0.9598525742455006,0.7863336509949341,0.7711976475544651,0.11087850170439231,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
58,0.16574602127075194,0.008280334639137582,0.09702792167663574,0.011023953046161062,3.741,False,1.9557,"{'gamma': 3.741, 'break_ties': False, 'C': 1.9557}",0.5146447593854211,0.5146447593854211,0.36128126453898207,0.6883898583033639,0.6882472016116854,0.5534415686449746,0.12354721109991271,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
